distance,time,lat,lon,ele,speed,hr,cad,temperature,strava_index,camera.ele,camera.lon,camera.lat,camera.roll,camera.heading,camera.pitch
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
3.93,2023-10-26 23:35:28,23.403412,114.582802,24.8,27.85,0,0,20,3,5927.597683,114.583879,23.4037,0,0.828576,-1.570796
